02:42:42 : Path identified is C:\Users\bt22aak\GPU_DS\Exp_3\Exp_3_2_Res_57x76\Balanced and C:\Users\bt22aak\GPU_DS\Exp_3\Exp_3_2_Res_57x76\Unbalanced 
02:42:42 : Starting the processing of Exp_3_2_Res_57x76_b32e50L1e-05 
02:43:20 : Running on GPU 
02:43:20 : Model is Exp_3_2_Res_57x76_b32e50L1e-05 
02:43:44 : Epoch [1/50], Loss: 0.4741, Accuracy: 0.9102, Precision: 0.8861, Recall: 0.9415, Specificity: 0.8789, F1-Score: 0.9130 
02:44:03 : Epoch [2/50], Loss: 0.4051, Accuracy: 0.9322, Precision: 0.9091, Recall: 0.9603, Specificity: 0.9040, F1-Score: 0.9340 
02:44:22 : Epoch [3/50], Loss: 0.3534, Accuracy: 0.9301, Precision: 0.9204, Recall: 0.9415, Specificity: 0.9186, F1-Score: 0.9309 
02:44:40 : Epoch [4/50], Loss: 0.3301, Accuracy: 0.9332, Precision: 0.9261, Recall: 0.9415, Specificity: 0.9248, F1-Score: 0.9337 
02:44:59 : Epoch [5/50], Loss: 0.2939, Accuracy: 0.9426, Precision: 0.9274, Recall: 0.9603, Specificity: 0.9248, F1-Score: 0.9436 
02:45:18 : Epoch [6/50], Loss: 0.2599, Accuracy: 0.9447, Precision: 0.9329, Recall: 0.9582, Specificity: 0.9311, F1-Score: 0.9454 
02:45:37 : Epoch [7/50], Loss: 0.2707, Accuracy: 0.9353, Precision: 0.9033, Recall: 0.9749, Specificity: 0.8956, F1-Score: 0.9378 
02:45:56 : Epoch [8/50], Loss: 0.2748, Accuracy: 0.9447, Precision: 0.9401, Recall: 0.9499, Specificity: 0.9395, F1-Score: 0.9450 
02:46:15 : Epoch [9/50], Loss: 0.2770, Accuracy: 0.9468, Precision: 0.9477, Recall: 0.9457, Specificity: 0.9478, F1-Score: 0.9467 
02:46:34 : Epoch [10/50], Loss: 0.2564, Accuracy: 0.9489, Precision: 0.9461, Recall: 0.9520, Specificity: 0.9457, F1-Score: 0.9490 
02:46:53 : Epoch [11/50], Loss: 0.2587, Accuracy: 0.9468, Precision: 0.9421, Recall: 0.9520, Specificity: 0.9415, F1-Score: 0.9470 
02:47:12 : Epoch [12/50], Loss: 0.2384, Accuracy: 0.9447, Precision: 0.9401, Recall: 0.9499, Specificity: 0.9395, F1-Score: 0.9450 
02:47:31 : Epoch [13/50], Loss: 0.2489, Accuracy: 0.9374, Precision: 0.9337, Recall: 0.9415, Specificity: 0.9332, F1-Score: 0.9376 
02:47:49 : Epoch [14/50], Loss: 0.2636, Accuracy: 0.9489, Precision: 0.9442, Recall: 0.9541, Specificity: 0.9436, F1-Score: 0.9491 
02:48:08 : Epoch [15/50], Loss: 0.2322, Accuracy: 0.9489, Precision: 0.9461, Recall: 0.9520, Specificity: 0.9457, F1-Score: 0.9490 
02:48:27 : Epoch [16/50], Loss: 0.2314, Accuracy: 0.9478, Precision: 0.9554, Recall: 0.9395, Specificity: 0.9562, F1-Score: 0.9474 
02:48:47 : Epoch [17/50], Loss: 0.2178, Accuracy: 0.9478, Precision: 0.9593, Recall: 0.9353, Specificity: 0.9603, F1-Score: 0.9471 
02:49:06 : Epoch [18/50], Loss: 0.2217, Accuracy: 0.9447, Precision: 0.9630, Recall: 0.9248, Specificity: 0.9645, F1-Score: 0.9436 
02:49:25 : Epoch [19/50], Loss: 0.1589, Accuracy: 0.9541, Precision: 0.9503, Recall: 0.9582, Specificity: 0.9499, F1-Score: 0.9543 
02:49:44 : Epoch [20/50], Loss: 0.1405, Accuracy: 0.9489, Precision: 0.9335, Recall: 0.9666, Specificity: 0.9311, F1-Score: 0.9497 
02:50:03 : Epoch [21/50], Loss: 0.1612, Accuracy: 0.9499, Precision: 0.9537, Recall: 0.9457, Specificity: 0.9541, F1-Score: 0.9497 
02:50:22 : Epoch [22/50], Loss: 0.1416, Accuracy: 0.9499, Precision: 0.9499, Recall: 0.9499, Specificity: 0.9499, F1-Score: 0.9499 
02:50:41 : Epoch [23/50], Loss: 0.2486, Accuracy: 0.9363, Precision: 0.9604, Recall: 0.9102, Specificity: 0.9624, F1-Score: 0.9346 
02:51:00 : Epoch [24/50], Loss: 0.1900, Accuracy: 0.9509, Precision: 0.9538, Recall: 0.9478, Specificity: 0.9541, F1-Score: 0.9508 
02:51:19 : Epoch [25/50], Loss: 0.1464, Accuracy: 0.9499, Precision: 0.9575, Recall: 0.9415, Specificity: 0.9582, F1-Score: 0.9495 
02:51:38 : Epoch [26/50], Loss: 0.1497, Accuracy: 0.9489, Precision: 0.9574, Recall: 0.9395, Specificity: 0.9582, F1-Score: 0.9484 
